year,borough,incident_classification,incident_classification_group,zipcode,incident_count,avg_prop_total_value,avg_prop_gross_sqft
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11374,2,218872.0,5625.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11374,2,218872.0,5625.0
2023,QUEENS,Defective Oil Burner,NonMedical Emergencies,11374,3,218872.0,5625.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11374,21,218872.0,5625.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11374,8,218872.0,5625.0
2023,QUEENS,Elevator Emergency - Occupied,NonMedical Emergencies,11374,70,218872.0,5625.0
2023,QUEENS,Elevator Emergency - Unoccupied,NonMedical Emergencies,11374,15,218872.0,5625.0
2023,QUEENS,Manhole Fire - Other,NonStructural Fires,11374,1,218872.0,5625.0
2023,QUEENS,Manhole Fire - Seeping Smoke,NonStructural Fires,11374,7,218872.0,5625.0
2023,QUEENS,Medical - Assist Civilian,Medical Emergencies,11374,9,218872.0,5625.0
2023,QUEENS,Medical - Breathing / Ill or Sick,Medical Emergencies,11374,163,218872.0,5625.0
2023,QUEENS,Medical - EMS Link 10-91,Medical Emergencies,11374,438,218872.0,5625.0
2023,QUEENS,Medical MFA - EMS Link,Medical MFAs,11374,1,218872.0,5625.0
2023,QUEENS,Medical MFA - PD Link,Medical MFAs,11374,2,218872.0,5625.0
2023,QUEENS,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11374,280,218872.0,5625.0
2023,QUEENS,Medical - PD Link 10-91,Medical Emergencies,11374,233,218872.0,5625.0
2023,QUEENS,Medical - Serious Life Threatening,Medical Emergencies,11374,32,218872.0,5625.0
2023,QUEENS,Medical - Victim Deceased,Medical Emergencies,11374,26,218872.0,5625.0
2023,QUEENS,Multiple Dwelling 'A' - Compactor fire,Structural Fires,11374,2,218872.0,5625.0
2023,QUEENS,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11374,39,218872.0,5625.0
2023,QUEENS,Multiple Dwelling 'A' - Other fire,Structural Fires,11374,5,218872.0,5625.0
2023,QUEENS,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11374,4,218872.0,5625.0
2023,QUEENS,Non-Medical MFA - ERS,NonMedical MFAs,11374,2,218872.0,5625.0
2023,QUEENS,Non-Medical MFA - Phone,NonMedical MFAs,11374,18,218872.0,5625.0
2023,QUEENS,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11374,14,218872.0,5625.0
2023,QUEENS,Odor - Other Smoke,NonMedical Emergencies,11374,16,218872.0,5625.0
2023,QUEENS,Odor - Other Than Smoke,NonMedical Emergencies,11374,64,218872.0,5625.0
2023,QUEENS,Other Commercial Building Fire,Structural Fires,11374,12,218872.0,5625.0
2023,QUEENS,Other Transportation Fire,NonStructural Fires,11374,1,218872.0,5625.0
2023,QUEENS,Private Dwelling Fire,Structural Fires,11374,23,218872.0,5625.0
2023,QUEENS,Remove Civilian - Non-Fire,NonMedical Emergencies,11374,2,218872.0,5625.0
2023,QUEENS,School Fire,Structural Fires,11374,1,218872.0,5625.0
2023,QUEENS,Sprinkler System - Malfunction,NonMedical Emergencies,11374,4,218872.0,5625.0
2023,QUEENS,Undefined Emergency,NonMedical Emergencies,11374,4,218872.0,5625.0
2023,QUEENS,Utility Emergency - Electric,NonMedical Emergencies,11374,13,218872.0,5625.0
2023,QUEENS,Utility Emergency - Gas,NonMedical Emergencies,11374,28,218872.0,5625.0
2023,QUEENS,Utility Emergency - Steam,NonMedical Emergencies,11374,5,218872.0,5625.0
2023,QUEENS,Utility Emergency - Undefined,NonMedical Emergencies,11374,1,218872.0,5625.0
2023,QUEENS,Utility Emergency - Water,NonMedical Emergencies,11374,33,218872.0,5625.0
2023,QUEENS,Vehicle Accident - Other,NonMedical Emergencies,11374,81,218872.0,5625.0
2023,QUEENS,Vehicle Accident - With Extrication,NonMedical Emergencies,11374,2,218872.0,5625.0
2023,QUEENS,Alarm System - Defective,NonMedical Emergencies,11375,21,1950280.0,60880.0
2023,QUEENS,Alarm System - Testing,NonMedical Emergencies,11375,78,1950280.0,60880.0
2023,QUEENS,Alarm System - Unnecessary,NonMedical Emergencies,11375,124,1950280.0,60880.0
2023,QUEENS,Assist Civilian - Non-Medical,NonMedical Emergencies,11375,221,1950280.0,60880.0
2023,QUEENS,Automobile Fire,NonStructural Fires,11375,11,1950280.0,60880.0
2023,QUEENS,Brush Fire,NonStructural Fires,11375,12,1950280.0,60880.0
2023,QUEENS,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11375,48,1950280.0,60880.0
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11375,8,1950280.0,60880.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11375,6,1950280.0,60880.0
2023,QUEENS,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11375,2,1950280.0,60880.0
2023,QUEENS,Church Fire,Structural Fires,11375,2,1950280.0,60880.0
2023,QUEENS,Defective Oil Burner,NonMedical Emergencies,11375,7,1950280.0,60880.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11375,27,1950280.0,60880.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11375,28,1950280.0,60880.0
2023,QUEENS,Elevator Emergency - Occupied,NonMedical Emergencies,11375,79,1950280.0,60880.0
2023,QUEENS,Elevator Emergency - Unoccupied,NonMedical Emergencies,11375,20,1950280.0,60880.0
2023,QUEENS,Manhole Fire - Other,NonStructural Fires,11375,1,1950280.0,60880.0
2023,QUEENS,Manhole Fire - Seeping Smoke,NonStructural Fires,11375,5,1950280.0,60880.0
2023,QUEENS,Medical - Assist Civilian,Medical Emergencies,11375,12,1950280.0,60880.0
2023,QUEENS,Medical - Breathing / Ill or Sick,Medical Emergencies,11375,365,1950280.0,60880.0
2023,QUEENS,Medical - EMS Link 10-91,Medical Emergencies,11375,539,1950280.0,60880.0
2023,QUEENS,Medical MFA - EMS Link,Medical MFAs,11375,4,1950280.0,60880.0
2023,QUEENS,Medical MFA - PD Link,Medical MFAs,11375,4,1950280.0,60880.0
2023,QUEENS,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11375,544,1950280.0,60880.0
2023,QUEENS,Medical - PD Link 10-91,Medical Emergencies,11375,302,1950280.0,60880.0
2023,QUEENS,Medical - Serious Life Threatening,Medical Emergencies,11375,54,1950280.0,60880.0
2023,QUEENS,Medical - Victim Deceased,Medical Emergencies,11375,28,1950280.0,60880.0
2023,QUEENS,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11375,41,1950280.0,60880.0
2023,QUEENS,Multiple Dwelling 'A' - Other fire,Structural Fires,11375,9,1950280.0,60880.0
2023,QUEENS,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11375,6,1950280.0,60880.0
2023,QUEENS,Non-Medical MFA - ERS,NonMedical MFAs,11375,3,1950280.0,60880.0
2023,QUEENS,Non-Medical MFA - Phone,NonMedical MFAs,11375,22,1950280.0,60880.0
2023,QUEENS,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11375,3,1950280.0,60880.0
2023,QUEENS,Non-Medical MFA - Verbal,NonMedical MFAs,11375,1,1950280.0,60880.0
2023,QUEENS,Odor - Other Smoke,NonMedical Emergencies,11375,13,1950280.0,60880.0
2023,QUEENS,Odor - Other Than Smoke,NonMedical Emergencies,11375,90,1950280.0,60880.0
2023,QUEENS,Other Commercial Building Fire,Structural Fires,11375,16,1950280.0,60880.0
2023,QUEENS,Other Transportation Fire,NonStructural Fires,11375,1,1950280.0,60880.0
2023,QUEENS,Private Dwelling Fire,Structural Fires,11375,50,1950280.0,60880.0
2023,QUEENS,Remove Civilian - Non-Fire,NonMedical Emergencies,11375,11,1950280.0,60880.0
2023,QUEENS,School Fire,Structural Fires,11375,2,1950280.0,60880.0
2023,QUEENS,Sprinkler System - Malfunction,NonMedical Emergencies,11375,6,1950280.0,60880.0
2023,QUEENS,Sprinkler System - Working on System,NonMedical Emergencies,11375,3,1950280.0,60880.0
2023,QUEENS,Undefined Emergency,NonMedical Emergencies,11375,8,1950280.0,60880.0
2023,QUEENS,Utility Emergency - Electric,NonMedical Emergencies,11375,18,1950280.0,60880.0
2023,QUEENS,Utility Emergency - Gas,NonMedical Emergencies,11375,58,1950280.0,60880.0
2023,QUEENS,Utility Emergency - Steam,NonMedical Emergencies,11375,9,1950280.0,60880.0
2023,QUEENS,Utility Emergency - Water,NonMedical Emergencies,11375,51,1950280.0,60880.0
2023,QUEENS,Vehicle Accident - Other,NonMedical Emergencies,11375,118,1950280.0,60880.0
2023,QUEENS,Alarm System - Defective,NonMedical Emergencies,11377,13,199983.0,4476.0
2023,QUEENS,Alarm System - Testing,NonMedical Emergencies,11377,56,199983.0,4476.0
2023,QUEENS,Alarm System - Unnecessary,NonMedical Emergencies,11377,128,199983.0,4476.0
2023,QUEENS,Assist Civilian - Non-Medical,NonMedical Emergencies,11377,355,199983.0,4476.0
2023,QUEENS,Automobile Fire,NonStructural Fires,11377,15,199983.0,4476.0
2023,QUEENS,Brush Fire,NonStructural Fires,11377,6,199983.0,4476.0
2023,QUEENS,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11377,50,199983.0,4476.0
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11377,11,199983.0,4476.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11377,3,199983.0,4476.0
2023,QUEENS,Church Fire,Structural Fires,11377,1,199983.0,4476.0
2023,QUEENS,Defective Oil Burner,NonMedical Emergencies,11377,8,199983.0,4476.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11377,63,199983.0,4476.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11377,19,199983.0,4476.0
2023,QUEENS,Elevator Emergency - Occupied,NonMedical Emergencies,11377,124,199983.0,4476.0
2023,QUEENS,Elevator Emergency - Unoccupied,NonMedical Emergencies,11377,30,199983.0,4476.0
2023,QUEENS,Manhole Fire - Other,NonStructural Fires,11377,1,199983.0,4476.0
2023,QUEENS,Manhole Fire - Seeping Smoke,NonStructural Fires,11377,9,199983.0,4476.0
2023,QUEENS,Medical - Assist Civilian,Medical Emergencies,11377,7,199983.0,4476.0
2023,QUEENS,Medical - Breathing / Ill or Sick,Medical Emergencies,11377,399,199983.0,4476.0
2023,QUEENS,Medical - EMS Link 10-91,Medical Emergencies,11377,811,199983.0,4476.0
2023,QUEENS,Medical MFA - EMS Link,Medical MFAs,11377,5,199983.0,4476.0
2023,QUEENS,Medical MFA - PD Link,Medical MFAs,11377,15,199983.0,4476.0
2023,QUEENS,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11377,578,199983.0,4476.0
2023,QUEENS,Medical - PD Link 10-91,Medical Emergencies,11377,466,199983.0,4476.0
2023,QUEENS,Medical - Serious Life Threatening,Medical Emergencies,11377,42,199983.0,4476.0
2023,QUEENS,Medical - Victim Deceased,Medical Emergencies,11377,30,199983.0,4476.0
2023,QUEENS,Multiple Dwelling 'A' - Compactor fire,Structural Fires,11377,1,199983.0,4476.0
2023,QUEENS,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11377,56,199983.0,4476.0
2023,QUEENS,Multiple Dwelling 'A' - Other fire,Structural Fires,11377,19,199983.0,4476.0
2023,QUEENS,Multiple Dwelling 'B' Fire,Structural Fires,11377,1,199983.0,4476.0
2023,QUEENS,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11377,10,199983.0,4476.0
2023,QUEENS,Non-Medical MFA - Phone,NonMedical MFAs,11377,34,199983.0,4476.0
2023,QUEENS,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11377,16,199983.0,4476.0
2023,QUEENS,Odor - Other Smoke,NonMedical Emergencies,11377,18,199983.0,4476.0
2023,QUEENS,Odor - Other Than Smoke,NonMedical Emergencies,11377,103,199983.0,4476.0
2023,QUEENS,Other Commercial Building Fire,Structural Fires,11377,13,199983.0,4476.0
2023,QUEENS,Other Transportation Fire,NonStructural Fires,11377,1,199983.0,4476.0
2023,QUEENS,Private Dwelling Fire,Structural Fires,11377,29,199983.0,4476.0
2023,QUEENS,Remove Civilian - Non-Fire,NonMedical Emergencies,11377,1,199983.0,4476.0
2023,QUEENS,Sprinkler System - Malfunction,NonMedical Emergencies,11377,5,199983.0,4476.0
2023,QUEENS,Sprinkler System - Working on System,NonMedical Emergencies,11377,6,199983.0,4476.0
2023,QUEENS,Undefined Emergency,NonMedical Emergencies,11377,12,199983.0,4476.0
2023,QUEENS,Utility Emergency - Electric,NonMedical Emergencies,11377,36,199983.0,4476.0
2023,QUEENS,Utility Emergency - Gas,NonMedical Emergencies,11377,95,199983.0,4476.0
2023,QUEENS,Utility Emergency - Steam,NonMedical Emergencies,11377,9,199983.0,4476.0
2023,QUEENS,Utility Emergency - Undefined,NonMedical Emergencies,11377,1,199983.0,4476.0
2023,QUEENS,Utility Emergency - Water,NonMedical Emergencies,11377,67,199983.0,4476.0
2023,QUEENS,Vehicle Accident - Other,NonMedical Emergencies,11377,157,199983.0,4476.0
2023,QUEENS,Vehicle Accident - With Extrication,NonMedical Emergencies,11377,1,199983.0,4476.0
2023,QUEENS,Alarm System - Defective,NonMedical Emergencies,11379,3,94201.0,2158.0
2023,QUEENS,Alarm System - Testing,NonMedical Emergencies,11379,14,94201.0,2158.0
2023,QUEENS,Alarm System - Unnecessary,NonMedical Emergencies,11379,53,94201.0,2158.0
2023,QUEENS,Assist Civilian - Non-Medical,NonMedical Emergencies,11379,172,94201.0,2158.0
2023,QUEENS,Automobile Fire,NonStructural Fires,11379,8,94201.0,2158.0
2023,QUEENS,Brush Fire,NonStructural Fires,11379,2,94201.0,2158.0
2023,QUEENS,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11379,34,94201.0,2158.0
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11379,4,94201.0,2158.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11379,4,94201.0,2158.0
2023,QUEENS,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11379,1,94201.0,2158.0
2023,QUEENS,Defective Oil Burner,NonMedical Emergencies,11379,3,94201.0,2158.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11379,30,94201.0,2158.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11379,25,94201.0,2158.0
2023,QUEENS,Elevator Emergency - Occupied,NonMedical Emergencies,11379,16,94201.0,2158.0
2023,QUEENS,Elevator Emergency - Unoccupied,NonMedical Emergencies,11379,5,94201.0,2158.0
2023,QUEENS,Hospital Fire,Structural Fires,11379,1,94201.0,2158.0
2023,QUEENS,Manhole Fire - Other,NonStructural Fires,11379,4,94201.0,2158.0
2023,QUEENS,Manhole Fire - Seeping Smoke,NonStructural Fires,11379,4,94201.0,2158.0
2023,QUEENS,Medical - Assist Civilian,Medical Emergencies,11379,10,94201.0,2158.0
2023,QUEENS,Medical - Breathing / Ill or Sick,Medical Emergencies,11379,238,94201.0,2158.0
2023,QUEENS,Medical - EMS Link 10-91,Medical Emergencies,11379,202,94201.0,2158.0
2023,QUEENS,Medical MFA - EMS Link,Medical MFAs,11379,2,94201.0,2158.0
2023,QUEENS,Medical MFA - PD Link,Medical MFAs,11379,2,94201.0,2158.0
2023,QUEENS,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11379,146,94201.0,2158.0
2023,QUEENS,Medical - PD Link 10-91,Medical Emergencies,11379,114,94201.0,2158.0
2023,QUEENS,Medical - Serious Life Threatening,Medical Emergencies,11379,45,94201.0,2158.0
2023,QUEENS,Medical - Victim Deceased,Medical Emergencies,11379,25,94201.0,2158.0
2023,QUEENS,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11379,4,94201.0,2158.0
2023,QUEENS,Multiple Dwelling 'A' - Other fire,Structural Fires,11379,6,94201.0,2158.0
2023,QUEENS,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11379,4,94201.0,2158.0
2023,QUEENS,Non-Medical MFA - Phone,NonMedical MFAs,11379,20,94201.0,2158.0
2023,QUEENS,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11379,2,94201.0,2158.0
2023,QUEENS,Non-Medical MFA - Verbal,NonMedical MFAs,11379,1,94201.0,2158.0
2023,QUEENS,Odor - Other Smoke,NonMedical Emergencies,11379,5,94201.0,2158.0
2023,QUEENS,Odor - Other Than Smoke,NonMedical Emergencies,11379,37,94201.0,2158.0
2023,QUEENS,Other Commercial Building Fire,Structural Fires,11379,7,94201.0,2158.0
2023,QUEENS,Private Dwelling Fire,Structural Fires,11379,42,94201.0,2158.0
2023,QUEENS,Remove Civilian - Non-Fire,NonMedical Emergencies,11379,1,94201.0,2158.0
2023,QUEENS,Sprinkler System - Malfunction,NonMedical Emergencies,11379,2,94201.0,2158.0
2023,QUEENS,Store Fire,Structural Fires,11379,2,94201.0,2158.0
2023,QUEENS,Undefined Emergency,NonMedical Emergencies,11379,4,94201.0,2158.0
2023,QUEENS,Utility Emergency - Electric,NonMedical Emergencies,11379,28,94201.0,2158.0
2023,QUEENS,Utility Emergency - Gas,NonMedical Emergencies,11379,25,94201.0,2158.0
2023,QUEENS,Utility Emergency - Steam,NonMedical Emergencies,11379,3,94201.0,2158.0
2023,QUEENS,Utility Emergency - Water,NonMedical Emergencies,11379,18,94201.0,2158.0
2023,QUEENS,Vehicle Accident - Other,NonMedical Emergencies,11379,55,94201.0,2158.0
2023,QUEENS,Alarm System - Defective,NonMedical Emergencies,11411,9,49067.0,1514.0
2023,QUEENS,Alarm System - Testing,NonMedical Emergencies,11411,9,49067.0,1514.0
2023,QUEENS,Alarm System - Unnecessary,NonMedical Emergencies,11411,25,49067.0,1514.0
2023,QUEENS,Assist Civilian - Non-Medical,NonMedical Emergencies,11411,83,49067.0,1514.0
2023,QUEENS,Automobile Fire,NonStructural Fires,11411,5,49067.0,1514.0
2023,QUEENS,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11411,68,49067.0,1514.0
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11411,4,49067.0,1514.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11411,5,49067.0,1514.0
2023,QUEENS,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11411,1,49067.0,1514.0
2023,QUEENS,Defective Oil Burner,NonMedical Emergencies,11411,3,49067.0,1514.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11411,7,49067.0,1514.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11411,5,49067.0,1514.0
2023,QUEENS,Manhole Fire - Blown Cover,NonStructural Fires,11411,1,49067.0,1514.0
2023,QUEENS,Manhole Fire - Other,NonStructural Fires,11411,1,49067.0,1514.0
2023,QUEENS,Manhole Fire - Seeping Smoke,NonStructural Fires,11411,1,49067.0,1514.0
2023,QUEENS,Medical - Assist Civilian,Medical Emergencies,11411,3,49067.0,1514.0
2023,QUEENS,Medical - Breathing / Ill or Sick,Medical Emergencies,11411,24,49067.0,1514.0
2023,QUEENS,Medical - EMS Link 10-91,Medical Emergencies,11411,209,49067.0,1514.0
2023,QUEENS,Medical MFA - PD Link,Medical MFAs,11411,1,49067.0,1514.0
2023,QUEENS,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11411,126,49067.0,1514.0
2023,QUEENS,Medical - PD Link 10-91,Medical Emergencies,11411,118,49067.0,1514.0
2023,QUEENS,Medical - Serious Life Threatening,Medical Emergencies,11411,14,49067.0,1514.0
2023,QUEENS,Medical - Victim Deceased,Medical Emergencies,11411,11,49067.0,1514.0
2023,QUEENS,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11411,4,49067.0,1514.0
2023,QUEENS,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11411,2,49067.0,1514.0
2023,QUEENS,Non-Medical MFA - Phone,NonMedical MFAs,11411,8,49067.0,1514.0
2023,QUEENS,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11411,1,49067.0,1514.0
2023,QUEENS,Odor - Other Smoke,NonMedical Emergencies,11411,3,49067.0,1514.0
2023,QUEENS,Odor - Other Than Smoke,NonMedical Emergencies,11411,23,49067.0,1514.0
2023,QUEENS,Other Commercial Building Fire,Structural Fires,11411,2,49067.0,1514.0
2023,QUEENS,Private Dwelling Fire,Structural Fires,11411,82,49067.0,1514.0
2023,QUEENS,Undefined Emergency,NonMedical Emergencies,11411,3,49067.0,1514.0
2023,QUEENS,Utility Emergency - Electric,NonMedical Emergencies,11411,14,49067.0,1514.0
2023,QUEENS,Utility Emergency - Gas,NonMedical Emergencies,11411,23,49067.0,1514.0
2023,QUEENS,Utility Emergency - Steam,NonMedical Emergencies,11411,3,49067.0,1514.0
2023,QUEENS,Utility Emergency - Water,NonMedical Emergencies,11411,19,49067.0,1514.0
2023,QUEENS,Vehicle Accident - Other,NonMedical Emergencies,11411,69,49067.0,1514.0
2023,QUEENS,Vehicle Accident - With Extrication,NonMedical Emergencies,11411,1,49067.0,1514.0
2023,QUEENS,Alarm System - Defective,NonMedical Emergencies,11414,4,85367.0,2548.0
2023,QUEENS,Alarm System - Testing,NonMedical Emergencies,11414,21,85367.0,2548.0
2023,QUEENS,Alarm System - Unnecessary,NonMedical Emergencies,11414,48,85367.0,2548.0
2023,QUEENS,Assist Civilian - Non-Medical,NonMedical Emergencies,11414,171,85367.0,2548.0
2023,QUEENS,Automobile Fire,NonStructural Fires,11414,10,85367.0,2548.0
2023,QUEENS,Brush Fire,NonStructural Fires,11414,3,85367.0,2548.0
2023,QUEENS,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11414,30,85367.0,2548.0
2023,QUEENS,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11414,2,85367.0,2548.0
2023,QUEENS,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11414,6,85367.0,2548.0
2023,QUEENS,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11414,2,85367.0,2548.0
2023,QUEENS,Demolition Debris or Rubbish Fire,NonStructural Fires,11414,25,85367.0,2548.0
2023,QUEENS,Downed Tree,NonMedical Emergencies,11414,11,85367.0,2548.0
